ERR2840913	ERR2840898	ERR2840915	ERR2840901	ERR2840908	ERR2840936	ERR2840926	ERR2840892	ERR2840903	ERR2840906	ERR2840893	ERR2840925	ERR2840934	ERR2840910	ERR2840940	ERR2840924	ERR2840894	ERR2840937	ERR2840897	ERR2840914	ERR2840890	ERR2840928	ERR2840922	ERR2840911	ERR2840929	ERR2840912	ERR2840888	ERR2840923	ERR2840916	ERR2840909	ERR2840939	ERR2840895	ERR2840917	ERR2840938	ERR2840896	ERR2840889	ERR2840900	ERR2840904	ERR2840941	ERR2840919	ERR2840902	ERR2840942	ERR2840921	ERR2840935	ERR2840899	ERR2840932	ERR2840930	ERR2840933	ERR2840905	ERR2840891	ERR2840927	ERR2840931	ERR2840918	ERR2840907	ERR2840920
Nakamurella	14	9	26	1	0	7	31	4	10	11	2	32	9	0	3	3	20	16	36	18	8	5	17	0	4	6	13	7	7	3	2	14	8	6	5	3	4	0	3	24	68	26	50	22	16	1	5	7	1	3	30	15	15	9	10
Candidatus Planktophila	2	3	18	1	1	3	10	3	6	13	0	5	9	4	12	5	7	5	7	55	0	1	14	1	31	3	0	9	15	3	1	19	16	33	6	2	2	5	7	12	4	20	13	2	3	2	22	22	2	7	19	5	2	3	6
Candidatus Nanopelagicus	0	0	3	0	0	0	2	4	0	0	0	0	0	3	0	0	2	0	0	3	0	0	13	0	4	7	6	0	0	0	0	5	0	1	1	2	1	0	0	0	0	3	1	0	1	1	0	0	0	1	1	18	1	1	0
unclassified Candidatus Nanopelagicales	0	0	0	1	0	0	7	1	2	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	4	0	0	1	2	0	0	0	32	2	37	5	2	0	0	1	0	1	1	1	1	0	0
Sporichthya	7	13	10	2	0	5	4	4	0	1	0	13	5	1	0	2	11	6	8	2	7	2	2	0	2	2	10	1	1	0	3	1	1	2	0	0	8	1	1	5	8	11	50	17	5	1	7	5	0	3	8	7	15	7	4
Epidermidibacterium	4	0	15	0	0	6	10	1	0	4	0	20	0	1	0	1	43	6	2	2	2	0	7	0	2	0	0	2	5	0	1	2	3	1	3	0	8	0	2	3	9	4	12	8	1	1	2	4	0	1	4	1	1	0	1
unclassified Actinobacteria (class) (miscellaneous)	171	199	980	162	24	327	861	332	157	315	43	1480	272	42	148	128	743	400	806	313	1543	351	486	31	269	206	606	231	300	147	164	384	604	197	134	147	628	116	471	347	1168	973	1785	498	260	180	268	316	111	111	771	499	709	462	298
Halopolyspora	2	1	3	3	1	0	3	1	0	2	0	0	0	4	0	1	5	2	14	2	6	1	2	1	1	1	2	0	1	2	1	1	2	0	2	0	2	0	2	0	6	5	4	6	5	1	0	2	2	1	2	1	0	2	3
Thermobispora	2	4	9	6	1	3	13	9	3	1	0	21	0	0	2	0	22	7	12	10	3	2	12	2	1	2	5	1	3	3	3	4	1	0	2	6	3	3	4	2	12	9	16	15	2	2	7	3	3	1	1	4	0	7	10
Acidimicrobium	0	0	7	8	1	3	2	1	2	4	0	9	1	0	3	0	5	3	1	1	6	0	12	0	4	12	0	0	3	0	0	5	3	2	0	0	6	0	4	2	2	6	20	0	1	1	3	4	12	8	7	2	0	6	0
Ferrimicrobium	0	0	5	0	0	5	3	0	0	3	0	25	0	0	0	0	18	5	6	3	0	0	1	0	1	4	0	1	1	0	0	1	1	0	1	0	1	0	0	14	3	13	8	1	1	0	1	0	0	0	2	2	1	0	2
unclassified Acidimicrobiaceae	56	88	310	101	14	182	435	208	70	181	20	600	132	19	185	99	372	195	388	179	160	33	152	31	234	107	246	264	108	48	108	139	201	178	72	72	337	51	206	85	549	371	691	266	127	101	67	126	71	40	294	245	136	233	117
unclassified Iamiaceae	2	4	10	0	0	8	16	5	2	2	0	19	1	0	3	2	7	5	5	4	4	0	2	0	2	4	3	2	0	1	2	3	5	1	0	2	3	1	0	4	75	57	36	9	1	0	2	0	0	2	11	4	3	3	7
unclassified Acidimicrobiales	1	2	12	0	0	28	22	12	1	8	2	5	16	1	1	0	21	5	21	4	5	2	15	19	18	0	16	2	14	5	2	6	31	113	2	3	6	2	0	10	20	18	38	12	6	4	4	8	1	1	4	33	7	5	7
Candidatus Microthrix	4	32	53	7	1	28	37	66	11	51	1	28	12	5	12	21	48	14	38	18	45	2	30	3	6	25	39	27	24	26	7	29	20	10	3	23	50	23	8	23	32	52	52	22	13	48	13	11	10	5	36	46	14	26	24
unclassified Microthrixaceae	0	0	2	0	0	3	0	0	0	0	0	6	2	1	1	0	4	2	12	0	1	0	3	1	2	1	9	0	1	0	1	2	2	0	0	1	13	0	0	0	5	7	5	2	1	0	0	1	0	3	2	2	0	0	0
Ilumatobacter	3	5	6	2	2	9	3	1	0	9	4	9	0	0	0	18	3	1	12	10	3	1	4	1	12	1	4	12	2	1	1	1	1	4	0	2	1	1	0	0	34	22	15	8	5	5	3	10	6	1	8	5	2	3	1
unclassified Acidimicrobiia	13	20	78	8	1	49	88	52	13	33	6	109	29	2	21	15	105	21	114	46	210	11	44	8	20	16	55	31	43	20	15	43	19	26	13	17	84	10	75	39	82	75	242	35	19	21	22	11	17	8	62	80	27	34	31
Rubrobacter	7	9	61	7	0	6	39	36	3	22	2	38	18	3	4	4	122	17	41	33	6	23	14	2	8	2	36	4	37	2	6	19	85	3	42	9	74	17	4	13	49	33	51	19	20	7	6	15	3	3	28	15	12	21	10
Baekduia	7	2	10	0	0	10	25	7	4	18	0	20	24	0	1	1	25	8	25	6	12	0	7	0	1	3	27	1	7	3	3	8	9	1	5	6	26	2	1	4	98	21	65	20	7	1	89	12	7	0	11	3	13	10	5
Coriobacterium	5	9	31	21	2	32	135	16	22	30	3	96	9	4	10	33	55	29	45	11	13	4	16	1	19	21	569	60	53	34	7	14	13	7	17	10	30	10	37	40	62	13	163	11	23	20	7	28	24	38	74	37	11	51	42
unclassified Coriobacteriaceae	357	18255	110303	37210	22	9714	28173	573	4727	8131	536	21265	3707	4	7033	7273	342	9893	25402	284	10606	3510	6917	2	5382	4439	5710	12930	33108	25950	3730	6960	137	5558	60850	3832	413	13232	9234	16651	373	5644	32196	6291	12504	7401	6608	9519	63746	12137	7377	12657	6996	13525	29335
Collinsella	2656	176456	12333	4507	325	72287	285478	672	32157	62799	15772	233640	34464	399	50858	67193	13640	64572	257009	2146	95768	16712	49595	139	45625	38583	25211	111071	221498	198727	31898	53023	2709	22491	37233	33215	4419	119452	86909	129309	2717	55266	253739	45554	121991	65652	40131	86169	482962	96487	23380	90392	73849	126804	200436
Coriobacteriaceae: environmental samples	335	412	1149	469	18	986	6621	397	644	1502	221	4432	603	45	347	794	1652	1178	2086	584	4790	305	783	39	361	454	3426	1811	2411	831	253	738	707	333	547	6269	933	413	576	2194	1624	832	4110	611	594	380	479	624	936	362	1724	1197	348	1803	2281
unclassified Coriobacteriales	3	3	13	4	1	18	53	14	6	18	1	33	3	0	5	5	22	21	9	4	2	2	18	0	17	25	2	10	19	0	17	5	4	2	5	8	7	0	5	8	15	4	53	15	17	16	18	281	3	6	47	19	2	37	7
Atopobium	70	1326	1352	1691	26	221	3929	291	340	493	115	2077	342	118	131	697	615	197	1819	1354	3816	545	273	35	441	530	3909	632	343	491	353	165	226	150	423	140	1579	143	165	1189	991	847	1314	443	699	492	771	520	550	219	1664	374	593	1335	1710
Olsenella	262	625	826	416	71	2001	28359	314	360	2708	139	16318	490	188	1394	8391	975	483	1361	377	34651	855	2091	46	894	243	4510	13237	1222	582	1973	302	337	259	628	246	673	338	1121	18316	1126	891	17120	512	673	1288	588	553	706	597	9056	782	362	1456	18291
unclassified Atopobiaceae	27	36	164	35	1	60	651	73	31	189	22	340	169	9	35	105	252	69	282	104	525	39	54	4	26	51	438	345	50	25	62	122	127	68	75	53	106	33	136	304	250	79	316	89	43	28	55	64	27	15	171	88	63	342	224
Parolsenella	10	29	87	52	0	86	32421	23	39	3195	32	7787	35	1	18	1013	40	19	750	104	43	13	61	3	36	52	398	2800	83	18	116	32	7	28	26	13	56	176	27	9966	76	41	761	30	38	793	17	64	390	184	1150	64	36	203	9075
Denitrobacterium	36	29	90	75	1	125	291	44	76	117	17	243	88	2	33	55	161	135	200	93	45	31	56	2	30	60	131	58	33	33	26	25	20	23	5	51	120	52	37	89	270	68	477	69	67	25	24	74	27	110	474	165	12	252	73
Slackia	52	39	179	117	1	324	612	116	148	253	19	551	97	5	67	104	274	201	305	159	87	59	166	7	80	128	211	113	104	57	55	57	28	51	52	2293	259	66	117	114	520	7918	1063	1665	296	1094	66	187	70	145	880	313	44	389	119
Eggerthella	18900	10587	2789	1973	28365	3997	13283	4696	3994	9741	15465	14923	1196	1654	3877	1987	2474	1375	12129	25622	11072	383	1238	23052	646	6575	6821	4326	983	3503	565	2615	31689	384	14668	2944	44131	24165	764	5820	75692	1236	52415	540	51664	299	331	1570	6326	41266	80263	10933	20432	8414	1630
Cryptobacterium	5	73	2139	5188	1	30	57	13	8	41	0	60	9	2	1500	19	23	82	1599	18	8	113	14	1	11	34	24	31	31	23210	72	14	2	14	7	543	16	4	20	23	37	18	144	18	195	24	1326	18	74	5	191	33	3	64	18
Enterorhabdus	2292	651	2112	3644	8	151	344	68	1468	139	1239	386	899	2	37	46	3170	344	6345	2566	1377	34	64	8	45	557	1495	95	133	1467	35	730	24	88	21	191	5766	2813	53	86	4861	478	490	377	2757	55	49	232	111	661	392	165	173	319	48
Gordonibacter	6776	4614	5309	258	29	346	1183	4296	448	578	116	924	622	11	82	152	1046	577	2023	281	3422	106	207	101	66	252	3441	141	978	2318	433	5517	2654	91	5056	274	24528	1735	167	250	40611	429	2126	267	3125	96	87	432	628	308	2829	728	2525	3415	180
unclassified Eggerthellaceae	83	76	180	66	16	140	404	59	68	150	40	300	101	3	43	55	309	159	378	97	86	43	185	38	21	96	136	70	38	77	49	49	35	18	31	34	259	107	79	75	817	78	644	83	134	20	33	128	43	875	408	201	28	273	59
Raoultibacter	183	199	2255	174	101	310	1435	146	599	387	49	1132	463	34	245	78	381	475	1407	297	523	76	220	26	340	351	1498	119	364	96	104	117	359	228	112	58	1083	118	222	171	1802	1019	2827	616	333	94	261	788	991	196	1242	529	561	1690	193
Phoenicibacter	16	5	36	7	1	16	48	2	33	55	2	52	30	44	14	7	20	5	195	30	24	3	12	2	8	18	20	16	3	29	0	21	17	24	13	6	12	95	15	14	1268	17	88	44	25	8	68	8	7	95	171	42	12	12	19
Arabia	237	210	302	207	10	198	456	107	209	211	63	415	268	4	33	54	534	219	820	233	243	59	67	85	36	150	149	106	102	121	48	132	31	44	83	52	860	238	84	106	3222	99	674	86	381	33	54	220	80	66	522	231	19	460	96
unclassified Eggerthellales	10	17	96	18	0	70	293	1183	1468	85	3	261	56	2	22	14	2756	1889	53	68	17	12	22	3	26	114	46	28	120	61	57	2953	21	492	26	347	4041	5	46	59	49	113	183	688	265	85	942	339	71	2	279	57	12	567	25
unclassified Coriobacteriia	175	369	247	5558	34	10012	31974	229	10144	10256	50	22380	403	4	2829	4709	8765	588	2038	4038	265	993	10484	8	5835	6636	387	2826	354	126	1157	123	126	7053	295	198	506	294	6531	1734	800	14190	75296	2026	235	1486	2727	5364	1232	41858	9579	12927	89	1002	2442
Nitriliruptor	2	1	4	45	1	2	12	5	1	1	0	17	5	20	1	2	32	12	20	3	4	0	5	0	1	2	14	2	8	1	0	2	17	5	0	1	6	1	0	3	22	7	24	18	6	2	4	1	1	0	7	7	5	6	7
Euzebya	3	0	24	2	0	5	8	4	3	7	0	56	1	0	1	4	12	6	16	11	18	4	8	1	4	8	17	4	4	2	3	5	5	1	1	1	15	2	0	3	26	17	37	9	5	2	4	9	1	0	16	9	11	3	5
Egibacter	0	0	17	1	0	2	21	1	1	14	1	22	21	1	1	11	22	9	4	3	3	1	3	0	28	1	4	24	3	3	2	3	6	1	0	0	9	2	0	5	8	11	38	9	2	1	107	0	5	2	8	14	3	11	2
Solirubrobacter	8	7	40	1	1	20	37	38	3	4	0	77	26	4	3	3	38	22	49	28	27	2	32	2	7	13	48	3	22	4	11	18	10	6	10	5	48	4	8	7	89	53	175	33	8	3	10	24	11	7	33	20	18	35	11
unclassified Solirubrobacterales	25	22	84	9	24	38	48	38	14	32	3	111	48	2	16	14	69	37	108	36	45	15	58	6	20	32	85	24	26	6	18	41	37	49	9	20	68	18	16	4	148	114	185	92	29	27	18	33	8	6	74	50	39	56	31
Thermoleophilum	0	0	2	2	0	0	1	9	0	9	0	2	1	0	1	1	8	5	3	1	0	0	0	0	0	2	2	0	3	2	1	2	1	0	0	1	1	2	0	0	1	3	6	2	0	0	1	2	0	0	4	2	0	0	2
unclassified Thermoleophilia	0	3	11	1	0	5	8	4	4	4	1	22	5	0	1	1	14	8	14	7	18	4	7	0	35	12	23	3	5	2	2	4	4	0	2	6	8	0	0	3	13	20	38	24	11	1	5	10	1	0	16	15	15	3	3
unclassified Actinobacteria	90	57	174	24	4	58	192	57	37	96	32	232	54	10	30	37	196	76	222	80	109	27	113	7	65	37	356	68	68	17	29	84	137	96	52	30	239	23	62	31	616	171	345	213	70	37	36	86	45	16	227	133	202	221	45
Mycoplasma	74	64	79	86	8	205	252	218	73	57	40	202	71	72	102	46	149	982	32	150	107	63	4457	51	177	92	60	121	81	33	241	94	595	2667	76	108	83	69	65	100	1404	1619	1643	209	74	196	48	230	30	46	500	787	169	41	180
Ureaplasma	1	5	10	0	1	5	19	3	6	6	1	8	0	0	0	0	3	6	1	2	2	27	73	22	5	4	11	29	4	0	10	4	15	2	7	3	4	3	2	15	7	5	11	1	1	2	0	4	0	1	1	9	1	4	1
Candidatus Hepatoplasma	0	2	0	2	1	1	4	9	3	3	2	4	2	2	2	0	1	0	0	2	0	1	35	0	6	7	3	0	0	3	0	0	2	3	1	3	1	2	0	6	4	2	6	6	1	1	4	3	13	3	6	6	0	0	3
unclassified Mycoplasmatales	1	0	1	0	2	0	0	8	1	0	0	10	3	0	1	0	2	2	1	0	3	1	5	0	1	1	0	0	0	0	5	0	0	0	1	0	1	0	3	0	3	4	12	0	1	1	1	0	0	1	30	10	1	0	0
unclassified Mollicutes	2	1	1	0	1	13	36	1	5	18	1	118	1	0	0	1	23	28	1	0	1	0	74	0	3	5	7	2	4	0	2	6	168	8	1	2	27	2	0	18	24	24	156	8	0	2	1	3	1	4	23	49	2	2	7
Spiroplasma	6	18	21	13	6	34	84	42	22	13	7	46	60	20	13	1	9	18	7	2	50	6	219	36	38	11	18	38	15	2	37	9	115	51	19	18	37	19	33	48	19	19	30	43	10	30	12	8	6	16	59	84	19	22	28
Entomoplasma	1	3	1	0	0	2	4	1	5	1	0	2	0	0	0	0	0	0	1	0	1	0	42	0	3	4	0	0	3	0	0	4	4	0	0	0	0	1	0	1	1	4	1	8	0	0	0	18	1	0	2	6	3	1	0
Mesoplasma	0	8	17	3	0	3	69	4	5	9	1	10	6	6	26	1	4	7	4	1	4	1	33	2	5	40	11	11	2	1	0	7	41	21	7	4	2	5	0	41	13	4	16	3	2	9	2	10	1	5	11	82	3	3	45
unclassified Entomoplasmatales	0	0	0	0	0	5	2	3	0	0	0	0	4	0	0	9	1	2	0	0	10	3	11	0	9	1	0	17	0	0	0	0	28	0	0	0	0	0	2	11	1	0	2	2	0	4	2	7	0	0	4	2	0	0	12
Acholeplasma	23	7	45	20	12	31	32	16	4	12	1	87	5	15	10	4	10	14	1	31	3	1	331	1	18	27	4	7	31	0	18	9	21	55	30	3	13	4	5	25	83	27	69	49	5	64	53	85	1	1	54	1720	7	3	27
Candidatus Phytoplasma	1	2	5	0	0	7	11	7	2	18	2	6	5	2	2	1	4	2	2	5	1	2	30	4	7	0	0	0	2	0	4	3	8	6	6	1	1	4	3	3	3	10	6	2	2	2	2	6	1	3	6	23	2	2	1
unclassified Acholeplasmataceae	3	4	10	3	1	12	45	46	2	3	1	23	10	62	7	5	34	12	4	21	8	4	116	4	25	6	5	21	3	0	5	9	77	27	8	2	14	6	5	30	9	10	26	4	6	9	15	10	1	8	46	19	5	10	26
unclassified Acholeplasmatales	2	5	11	9	3	33	19	21	19	1	3	975	10	1	15	1	7	114	22	334	9	2	492	3	8	4	6	5	85	4	5	44	26	26	10	6	9	3	1	3	1441	129	3143	10	7	13	8	9	2	475	33	2813	3	3	4
Anaeroplasma	0	2	6	0	1	11	48	9	10	7	0	12	8	2	15	4	4	8	8	2	10	2	344	2	32	8	2	26	1	1	3	3	86	6	25	0	7	8	1	15	10	8	13	5	4	17	2	13	2	3	9	32	10	5	33
unclassified Tenericutes	2	4	11	18	1	5	48	9	4	7	2	18	4	7	7	5	12	4	4	5	0	2	455	0	9	24	3	39	2	5	4	18	82	18	2	3	6	5	4	20	15	31	61	9	7	7	5	9	2	3	19	18	24	15	20
Candidatus Izimaplasma	0	0	0	3	0	3	15	2	10	1	0	15	1	27	0	0	2	0	1	6	27	1	115	2	5	5	19	8	1	1	0	3	30	7	3	1	8	3	3	11	7	14	24	3	0	7	6	22	2	6	15	11	4	3	19
Candidatus Eremiobacter	0	0	2	4	0	0	0	2	1	1	0	5	3	0	0	0	3	4	3	21	0	2	10	0	0	0	3	1	1	0	1	4	0	0	0	0	5	1	1	0	7	2	41	3	2	2	0	3	1	0	2	2	1	0	0
unclassified Candidatus Eremiobacteraeota	24	31	155	16	2	30	107	71	13	42	8	171	39	2	22	32	120	70	86	51	70	14	48	4	62	20	82	72	58	9	32	89	24	106	16	35	95	10	33	15	101	125	323	60	44	22	149	75	21	12	98	82	37	77	20
Candidatus Dormibacter	1	2	7	0	0	1	8	1	1	1	1	8	11	0	6	0	11	2	3	1	4	1	2	0	2	3	6	2	1	0	5	3	0	1	0	15	1	3	2	1	0	1	5	5	1	2	8	0	2	0	6	5	1	4	1
Nitrospina	2	6	44	1	0	6	14	6	3	10	1	17	2	7	8	7	13	115	17	2	17	1	24	0	2	4	12	36	2	6	8	16	5	22	5	11	6	7	9	2	28	14	42	5	1	9	1	8	0	3	12	31	1	9	6
unclassified Nitrospinaceae	0	1	14	4	1	1	10	7	0	15	1	30	2	0	1	2	10	4	22	3	19	0	11	0	3	0	11	25	9	3	0	11	16	8	1	1	7	1	0	15	12	15	24	4	6	0	0	11	2	2	24	12	2	4	5
unclassified Nitrospinae	6	4	32	8	5	20	25	38	13	15	1	33	9	12	27	7	21	18	13	20	10	13	61	1	23	12	8	17	10	10	8	27	35	90	23	15	57	16	8	11	68	20	78	28	16	4	18	6	4	6	62	63	5	6	18
unclassified Candidatus Tectomicrobia	4	9	22	1	0	2	33	7	5	7	0	71	14	0	9	5	19	3	19	10	0	3	15	0	6	5	5	0	2	0	1	2	4	1	5	1	9	0	2	7	19	16	24	14	5	1	6	2	0	3	25	21	5	2	6
Caldisericum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
unclassified Caldiserica	2	0	6	3	0	5	11	3	1	3	0	50	2	6	0	1	3	3	5	1	9	0	2	0	2	5	3	2	2	0	2	3	1	0	1	1	4	0	1	0	11	2	7	3	2	1	2	4	0	6	1	6	0	0	0
Candidatus Cryosericum	3	0	4	0	0	64	7	4	1	8	0	3	1	0	2	18	9	5	3	3	0	1	6	0	1	2	4	82	1	3	2	3	8	0	0	0	5	3	2	5	3	1	5	23	4	2	1	0	0	0	2	6	0	1	1
unclassified Candidatus Bipolaricaulota	2	6	44	0	0	20	31	22	7	8	0	57	11	0	5	2	25	5	20	24	29	4	22	0	10	8	15	10	6	4	8	22	25	1	3	4	16	2	1	4	29	21	52	14	4	1	24	6	2	5	18	9	1	4	8
Candidatus Bipolaricaulis	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	5	0	0	0	0	0	0	0	0	1	0	0	0
unclassified Aminicenantes	15	35	270	5	1	53	98	36	14	57	63	156	78	7	24	17	158	45	96	72	163	23	73	4	109	35	70	43	37	10	120	127	65	72	17	32	133	30	46	52	143	139	193	89	58	44	109	75	12	36	157	120	54	56	50
unclassified Atribacteria	10	8	25	8	4	43	34	22	6	23	2	33	7	26	7	5	18	40	13	7	32	3	125	9	45	13	8	23	6	0	29	8	138	19	23	8	19	6	19	29	22	24	23	12	11	7	25	6	0	8	24	38	49	10	40
Candidatus Saccharimonas	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
unclassified Saccharibacteria	8	23	52	15	8	167	109	79	33	45	9	82	30	55	87	21	90	78	103	16	32	308	125	15	109	43	27	134	49	25	142	23	56	53	39	11	45	13	89	108	136	152	122	1140	17	149	65	64	33	22	61	220	51	24	97
unclassified Candidatus Sumerlaeota	0	0	8	0	0	12	7	1	1	4	1	7	9	0	11	13	28	4	1	1	1	2	36	1	8	1	5	51	2	0	0	1	10	0	2	0	1	2	5	20	1	12	30	6	3	1	1	4	0	0	6	3	0	2	2
Candidatus Methylomirabilis	0	2	12	1	0	0	9	3	5	8	1	4	0	1	0	2	2	0	4	10	10	0	4	1	1	0	0	12	1	6	0	1	3	0	3	4	13	0	0	8	4	3	5	6	1	2	0	2	3	2	7	5	7	0	5
unclassified candidate division NC10	0	0	2	0	1	0	0	1	0	0	0	3	1	0	0	0	1	4	2	0	1	0	1	0	2	1	0	0	1	0	0	3	1	0	0	0	6	1	0	0	1	2	5	5	0	0	0	3	0	2	9	7	0	0	0
unclassified Calescamantes	0	0	0	0	0	2	9	0	2	1	0	7	0	0	0	0	2	3	0	0	0	0	1	0	0	0	5	0	0	0	1	0	3	2	1	0	0	0	0	0	1	1	3	0	0	0	0	0	0	1	1	2	1	0	0
unclassified Candidatus Peribacteria	1	2	23	4	0	1	6	9	1	3	1	4	8	2	1	0	6	3	14	7	6	0	8	0	7	7	2	4	5	8	1	22	2	8	1	1	6	3	0	1	9	13	19	4	9	2	8	1	4	2	7	5	1	7	0
Candidatus Peribacter	0	5	3	11	0	42	1	3	2	0	0	2	2	1	1	5	5	0	0	2	0	163	12	0	47	4	1	15	3	0	40	0	1	0	1	1	0	0	0	22	2	0	4	1	0	26	23	1	0	8	9	91	0	3	5
unclassified Candidatus Peregrinibacteria	3	10	30	6	3	47	52	21	27	63	2	55	31	4	6	14	52	34	23	11	13	3	153	11	108	23	43	62	8	8	27	18	38	46	16	14	30	18	26	7	38	43	59	61	13	80	26	22	9	10	73	71	4	16	18
unclassified Bacteria candidate phyla	16	25	51	43	1	109	96	38	24	86	4	93	57	2	29	33	93	84	56	21	27	5	158	10	97	24	42	142	27	4	43	31	60	57	31	18	46	15	128	89	64	240	205	30	19	68	90	40	14	17	74	144	36	32	39
Bacteroidetes: environmental samples	91	196	307	594	144	1670	463	330	124	1391	331	606	839	50	89	693	956	623	599	326	789	1702	1109	18	1893	199	256	1606	100	57	1047	575	578	1027	37	83	339	44	2647	1357	404	820	878	959	116	1397	1468	310	106	156	468	1270	368	173	518
unclassified Flavobacteriia	4	1	11	45	2	16	14	8	7	36	0	16	12	6	10	10	34	12	1	10	0	2	64	2	26	2	7	17	0	5	13	9	12	30	8	6	8	5	45	4	2	74	18	27	2	15	37	19	3	5	12	48	1	1	13
Blattabacterium	4	14	20	3	3	22	12	3	2	15	6	9	25	19	64	41	3	7	4	4	25	20	36	2	32	3	7	66	1	0	24	9	23	26	16	3	2	4	41	14	4	57	11	5	11	8	13	38	15	3	34	19	96	4	14
Flavobacterium	156	326	371	70	251	1259	447	324	178	831	64	400	613	175	370	460	586	632	162	180	794	1812	1168	140	1210	323	206	1817	117	66	836	643	514	724	217	156	547	146	915	1029	206	1261	598	613	209	1517	383	854	80	250	542	1376	124	94	647
Weeksella	4	0	2	3	0	37	5	4	2	11	0	3	0	0	1	44	2	2	2	0	0	175	44	2	43	0	1	160	0	6	52	2	0	2	0	4	0	1	0	19	2	0	7	4	0	17	19	3	1	0	2	77	1	3	7
Capnocytophaga	24	81	54	383	396	318	70	78	55	161	18	54	88	43	222	214	130	126	44	51	238	275	216	50	400	74	47	530	16	99	291	141	52	318	53	12	45	314	185	115	140	167	75	181	22	530	109	86	31	59	56	173	37	37	38
Ornithobacterium	11	2	18	7	0	29	31	1	1	47	0	3	7	2	10	16	20	1	1	3	2	1	17	1	13	0	1	25	1	1	2	4	11	2	1	4	0	4	38	11	2	14	13	6	1	27	31	3	6	1	0	10	3	10	18
Riemerella	6	51	7	1	2	8	35	13	3	16	2	15	26	5	4	10	15	13	1	4	98	35	43	6	61	114	31	54	1	4	60	4	20	29	2	3	2	1	71	72	15	35	17	36	1	6	12	8	2	5	8	13	4	4	61
Psychroserpens	14	0	25	3	1	5	4	0	0	4	0	9	11	1	1	1	2	0	0	4	0	6	55	1	20	1	0	4	0	0	7	16	8	2	3	3	1	0	2	0	8	8	2	4	2	9	6	8	2	1	4	24	0	4	1
Gelidibacter	1	0	1	0	0	33	20	2	2	19	3	15	12	0	2	20	12	5	0	14	81	0	26	0	22	2	4	57	4	3	1	8	27	2	2	4	3	1	17	5	1	5	8	6	2	57	11	1	2	1	5	18	14	0	1
Polaribacter	10	27	60	24	50	82	50	44	53	33	7	55	63	15	106	59	79	56	9	70	23	314	263	74	140	32	15	223	9	8	62	29	146	53	34	15	87	31	64	135	27	122	78	70	9	92	12	55	85	11	34	64	37	9	84
Chryseobacterium	128	209	421	149	98	1236	439	414	235	368	71	462	285	175	302	364	484	506	131	321	532	862	863	181	555	420	184	1681	197	138	841	572	393	673	223	86	377	173	810	601	404	623	504	1294	218	1286	350	369	79	81	418	670	201	159	364
Empedobacter	2	8	36	69	8	142	15	7	3	62	27	12	3	62	11	3	23	69	4	37	2	3	260	0	4	9	14	15	5	4	13	7	24	63	3	5	11	9	190	252	15	4	50	28	35	53	7	69	1	7	25	29	5	4	132
Bergeyella	0	0	7	3	8	42	8	0	5	66	0	4	72	2	3	12	52	7	4	11	5	0	55	7	7	2	4	44	0	40	4	5	1	22	0	2	1	0	140	44	4	15	12	32	0	26	81	2	12	4	2	52	0	2	21
unclassified Flavobacteriaceae	55	20	159	100	56	585	165	133	55	222	41	144	86	111	72	199	209	199	47	195	170	104	392	27	307	123	70	791	89	14	203	68	263	338	48	25	122	64	337	205	118	468	240	175	52	608	198	184	64	63	169	230	63	89	97
Myroides	11	15	10	6	1	64	52	19	68	26	5	22	25	10	18	50	39	50	12	15	17	122	88	7	124	49	11	213	8	5	20	61	58	101	15	8	17	10	37	148	12	40	44	25	25	168	51	20	15	18	47	53	27	14	105
Psychroflexus	0	0	0	0	1	2	10	2	0	0	0	5	0	0	1	2	1	5	2	0	0	0	8	0	2	0	0	9	0	0	13	1	5	5	1	5	1	2	7	0	3	7	6	19	0	0	0	3	1	2	2	2	1	0	1
Cellulophaga	12	4	17	48	4	98	40	6	12	20	1	45	52	11	15	23	10	19	9	15	22	4	38	8	86	10	10	77	1	73	10	20	18	71	12	4	40	7	37	7	28	38	34	24	12	42	13	33	23	6	18	31	11	8	9
Tenacibaculum	10	24	37	7	20	180	75	25	243	44	3	36	79	40	22	49	67	21	12	35	25	76	147	31	47	28	8	197	3	5	73	41	76	114	52	6	41	28	107	132	24	179	64	136	40	191	60	23	6	17	32	93	14	13	94
Muricauda	33	5	43	6	2	97	69	30	9	56	0	82	94	9	8	44	63	27	10	11	17	71	72	3	137	8	20	164	7	0	105	22	13	20	11	3	34	5	121	80	20	12	40	49	9	75	123	5	12	5	22	115	4	19	19
