A1	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A2	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A3	A30	A31	A32	A33	A34	A35	A36	A37	A38	A39	A4	A40	A41	A42	A43	A44	A45	A46	A47	A48	A49	A5	A50	A51	A52	A53	A54	A55	A56	A57	A58	A59	A6	A60	A61	A62	A63	A64	A65	A66	A67	A68	A69	A7	A70	A71	A72	A73	A74	A75	A76	A77	A78	A79	A8	A9	B1	B10	B11	B12	B13	B14	B15	B16	B17	B18	B19	B2	B20	B21	B22	B23	B24	B25	B26	B27	B28	B29	B3	B30	B31	B32	B33	B34	B35	B36	B37	B38	B39	B4	B40	B41	B42	B43	B44	B45	B46	B47	B48	B49	B5	B50	B51	B52	B53	B54	B55	B56	B57	B58	B59	B6	B60	B61	B62	B63	B64	B65	B66	B67	B68	B69	B7	B70	B71	B72	B73	B74	B75	B76	B77	B78	B79	B8	B9	C1	C10	C11	C12	C13	C14	C15	C16	C17	C18	C19	C2	C20	C21	C22	C23	C24	C25	C26	C27	C28	C29	C3	C30	C31	C32	C33	C4	C5	C6	C7	C8	C9
g__Campylobacter_D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	958	0	0	0	0	0	0	0	0	0	0	0	0	0	591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15833	0	0	0	0	0	1202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__SFTJ01	0	0	0	327	0	0	0	0	0	0	0	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	421	0	0	0	0	0	311	279	0	0	417	258	0	0	0	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	667	0	0	0	0	0	0	0	0	0	0	418	0	707	0	448	0	0	0	0	0	0	0	0	0	0	0	1036	477	0	0	0	0	0	0	1100	0	0	348	0	0	0	0	0	0	0	0	0	835	376	0	0	0	0	0	0	0	0	397	0	0	0	0	0	0	0	251	336	0	0	259	0	0	3133	854	0	0	423	0	1383	329	0	0	0	0	0	0	0	0	0	0	703	297	0	303	0	0	0	0	0	319	0	0	483	0	0
g__Sellimonas	0	0	301	0	0	0	0	0	0	0	324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	592	261	0	0	0	0	0	0	0	0	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	520	0	0	0	0	279	0	0	621	319	344	0	0	573	0	659	0	0	0	0	0	0	383	281	0	531	0	358	350	0	0	0	0	0	0	0	0	0	0	285	263	393	313	414	277	256	0	0	0	381	0	0	0	0	286	0	0	0	0	0	0	0	0	0	297	0	0	0	0	504	331	613	0	259	0	0	0	0	265	437	0	0	365	434	357	0	357	0	0	265	577	0	323	399	0	0	0	0	0	0	0	575	0	391	0	0	858	0	0	0	534	558
g__UMGS1002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	367	0	0	0	0	0	0	0	859	0	0	0	0	0	0	0	0	0	0	0	419	0	0	0	463	595	0	0	337	330	0	0	0	420	0	0	0	0	0	555	0	0	0	281	0	0	0	0	643	0	0	0	0	0	0	0	0	0	0	0	337	798	0	0	0	0	317	0	373	1646	0	0	0	0	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	636	0	436	0	0	699	0	0	0	0	0	0	587	0	0	269	0	0	0	0	0	0	0	470	0	0	0	0	0	0	456	0	0	0	0	391	0	0	0	0	4099
g__Methylobacterium	0	0	0	0	0	0	0	0	0	0	414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	383	0	0	0	414	549	0	389	0	404	405	0	0	551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	0	0	0	434	0	0	433	463	689	0	339	456	383	0	0	0	0	0	0	0	0	423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	423	0	398	0	0	448	0	0	391	756	0	524	578	0	453	617	0	0	0	579	0	457	0	0	0	0	0	661	0	446	561	0	0	0	385	704	0	0	0	362	749
g__Turicibacter	0	0	0	0	0	0	0	462	0	370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	748	0	0	0	0	0	0	0	0	0	608	0	0	0	0	694	0	0	0	0	0	1124	0	0	0	0	0	1073	438	0	0	0	275	0	0	0	0	0	0	0	0	0	639	0	0	0	0	0	0	0	0	0	0	0	335	0	0	0	0	0	890	0	0	0	0	0	611	0	0	0	0	0	0	0	447	0	0	0	0	0	0	381	0	0	0	0	0	0	0	0	335	0	0	0	0	1203	0	0	0	0	0	0	0	360	0	400	0	499	749	3802	0	293
g__UMGS1322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271	0	0	254	0	0	0	0	0	0	0	0	4771	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	863	0	0	0	0	395	0
g__Ruminobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Pyramidobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2606	0	0	0	0	0	0	0	1445	0	0	0	0	0	0	0	0	0	0	1436	0	0	0	0	0	0	341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1403	0	0	0	0	0	0	514	0	0	0	0	0	0	0	0	0	0	0	0	0	308	0	0	0	0	0	0	0	0	0	0	1134	0	2684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2773	0	0	0	0	350	0	0	0	0	0	0	0	0
g__Turicimonas	0	0	0	0	0	0	471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	345	0	0	0	0	0	347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Firm-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	619	0	0	0	547	614	0	0	387	460	375	0	0	524	0	293	516	0	0	0	315	0	0	0	0	0	0	0	291	0	0	0	0	326	0	0	262	0	0	324	471	605	0	0	414	0	0	0	0	406	0	0	0	0	286	0	0	0	428	0	0	0	0	0	0	0	0	0	0	0	509	0	0	0	0	0	370	0	0	294	0	0	336	816	0	0	473	0	0	0	291	0	382	0	353	0	0	0	325	0	311	389	0	0	0	312	856	0	0	259	375	738
g__Phytobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	592	0	795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	975	0	323	0	0	0	276	0	0	0	0	0	284	0	0	0	0	0	1537	787	0	0	0	0	0	564	0	0	0	0	0	0	335	1331	0	0	0	0	0	0	0	0	0	346	0	0	572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1706	0	282	0	0	0	397	0	0	0	0	0	0	0	0	0	588	0	0	0	0	0	682	0	0	0	0	0	0	0	513	0	0	0	0	0	0	0	0	0	0	0	2022	0	0	0	0	336	0	444
g__CAG-536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	669	0	0	0	0	0	0	0	1061	0	0	0	0	3313	0	0	0	0	0	0	0	0	0	0	0	1883	0	0	0	331	0	0	0	385	0	0	565	0	0	0	0	0	0	0	0	347	0	0	0	0	0	0	0	0	0	0	0	0	0	344	0	0	0	294	0	0	284	0	0	0	0	0	0	0	297	0	0	0	0	0	0	0	0	0	930	0	0	0	0	387	0	471	0	487	0	0	0	0	0	285	0	0	0	0	0	0	0	0	0	0	953	0	0	0	0	0	0	0	0	0	0	394	0	0	0	0	328	0	0	0	667	315
g__Nonomuraea	0	0	0	0	0	354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	417	0	0	0	0	0	0	0	0	0	0	0	379	0	300	0	333	369	0	0	0	398	0	0	0	617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	417	483	0	325	400	0	0	0	0	0	0	760	336	0	359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	362	0	348	423	0	0	390	0	1872	0	0	0	380	475	0	407	419	0	0	0	422	0	351	0	0	0	0	0	509	0	350	436	0	0	0	366	842	0	0	0	307	587
g__UBA11540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	345	0	0	0	0	0	0	0	0	718	0	0	0	0	284	0	0	0	282	429	1116	0	457	0	0	0	0	0	0	759	757	0	0	0	0	0	0	0	0	0	0	0	340	0	0	0	0	0	324	331	430	0	0	0	0	0	0	0	291	705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296	0	0	0	0	2278	0	261	0	0	277	0	0	0	0	0	0	0	0	0	0	340	0	0	315	0	0	679	0	538	1181	0	0	0	347	622
g__Bittarella	0	0	0	0	0	0	0	0	0	0	372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297	0	0	0	0	0	0	517	0	0	0	0	0	0	0	0	0	0	262	0	0	0	0	0	0	390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	342	305	0	0	0	677	0	0	0	557	0	0	0	0	0	0	0	348	0	306	0	0	0	0	510	0	0	0	0	621	0	0	0	0	0	0	333	0	0	760	320	0	283	0	0	613	0	0	0	0	0	0	0	265	0	0	0	0	0	0	0	0	0	0	0	331	561	411	0	0	0	0	0	0	0	589	0	0	375	316	0	439	0	0	785	0	382	412	0	0	359	0	0	0	0	0	0	376	0	0	0	264	253	0	0	301	332	595
g__RUG100	0	0	0	0	0	0	0	0	0	0	265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301	0	0	0	0	0	0	0	349	0	0	0	0	0	0	474	0	0	0	312	414	0	293	456	443	324	0	0	329	0	0	297	0	0	0	0	0	0	0	0	0	0	0	0	0	478	0	0	0	0	329	628	0	0	0	310	517	0	467	433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	612	0	618	0	0	797	387	0	664	0	266	0	0	0	0	469	0	0	0	886	0	0	0	295	0	0	0	0	0	346	320	0	358	0	0	686	0	0	0	307	295
g__UBA7477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	316	0	0	0	0	271	0	0	0	617	350	0	0	460	0	670	587	0	0	0	0	0	0	380	0	0	0	0	0	0	0	0	0	0	0	0	265	320	0	0	0	0	820	0	298	0	0	0	0	0	0	0	0	0	1138	0	0	0	288	0	0	0	0	0	261	0	0	0	273	0	339	299	0	0	0	0	351	0	0	0	0	0	0	1387	0	817	401	0	0	0	280	0	268	0	0	0	0	0	0	0	0	353	0	0	0	0	394	0	0	0	665	358
g__Salmonella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	582	0	510	0	703	0	0	3393	0	0	0	0	1105	0	0	0	0	0	437	479	0	0	0	0	0	435	0	0	0	0	0	0	0	293	0	0	0	0	0	0	0	0	329	272	0	0	507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1310	0	321	0	0	0	0	0	0	0	0	0	0	0	0	0	791	400	0	0	0	0	1411	0	0	0	0	0	0	264	557	0	0	0	0	0	0	0	0	278	0	0	0	0	0	0	0	0	0	0
g__Variovorax	0	0	0	0	0	0	0	0	0	0	440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	513	0	0	0	528	510	0	0	0	388	0	0	0	553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	458	454	496	0	445	429	0	605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	381	617	575	0	0	0	344	0	0	380	0	0	568	650	0	693	385	0	0	0	426	0	415	0	0	0	0	434	589	0	475	512	0	0	0	0	751	0	0	0	0	735
g__Proteiniphilum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	316	0	0	0	0	0	0	0	0	366	0	0	0	0	0	0	0	0	279	0	0	0	1227	430	0	0	274	0	0	0	3996	0	0	0	0	0	0	287	585	0	0	0	0	0	0	0	0	612	0	0	0	0	0	0	0	457	0	0	0	0	0	0	336	0	490	0	0	325	322	0	0	0	385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	786	0	0	442	0	266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	0	0	0	0	0	0	0	0	440	1255	0	0
g__CAG-917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10360	0	0	0	0	0	0	0	0	3787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Methanocorpusculum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	987	0	752	0	0	0	0	0	0	0	266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	854	874	0	0	0	0	0	0	0	0	308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	308	0	0	3118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	329	0	0	0	0	0	0	0	0	0	0	276	0	5728
g__Caproiciproducens	0	0	0	0	0	0	0	0	0	0	338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	370	0	0	0	464	467	0	0	0	334	280	0	0	524	0	0	281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	255	0	333	451	440	0	296	375	301	0	0	0	444	0	0	0	0	318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	336	344	0	260	0	0	541	261	0	411	0	0	0	714	0	0	382	0	0	0	369	0	428	0	265	0	0	426	0	0	281	502	0	0	0	353	620	0	0	0	402	778
g__UBA3382	0	0	511	0	0	0	342	0	0	0	0	0	0	0	0	0	0	301	0	0	0	0	0	0	0	0	0	0	0	0	0	471	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	341	0	0	0	0	304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	353	0	331	0	0	0	0	372	263	2847	0	0	0	0	0	0	569	0	308	0	0	0	0	0	0	0	0	0	0	0	0	1241	398	0	0	0	0	0	0	0	0	0	0	0	0	503	316	0	0	0	0	0	0	0	0	0	273	0	0	0	0	0	777	0	801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331	0
g__Kitasatospora	0	0	0	0	0	0	0	0	0	368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	449	0	0	0	436	416	0	393	0	373	0	0	0	495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	530	341	452	442	0	370	426	294	0	0	0	0	0	330	0	0	368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	454	0	0	363	0	0	423	0	0	366	0	0	508	457	0	0	451	0	0	0	532	0	395	0	0	0	0	0	494	0	347	516	0	0	0	309	901	0	0	0	0	561
g__OLMS01	0	0	420	0	0	0	316	0	0	0	0	0	0	0	0	0	0	469	0	0	0	0	0	0	533	0	0	0	0	0	270	685	621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	308	0	0	0	0	0	0	0	0	0	0	0	0	0	473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286	1197	0	0	0	0	0	0	0	420	0	0	0	0	0	0	0	0	0	0	0	0	0	471	0	352	0	0	0	713	343	0	359	0	0	0	0	0	0	291	0	0	0	0	0	0	526	0	0	705	0	0	0	0	0	383	429	395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1083	342	0	328	0	0	324	0	0	0	0	0	434	0	0	0	0	0	0	0	0	0	0	262	0	0	0	0	0	0	0	0	0	0
g__UBA2862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	329	0	0	0	336	0	0	0	410	604	0	254	0	266	253	0	0	430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	392	822	535	0	0	427	320	0	0	0	392	0	0	0	0	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	482	0	0	337	0	0	423	0	0	287	0	0	0	335	0	0	322	0	309	0	421	0	612	0	0	0	0	0	318	0	289	872	0	0	0	295	933	0	0	0	0	1395
g__Rhodococcus	0	0	0	0	0	0	0	0	0	0	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384	0	0	0	407	445	0	280	0	318	0	0	0	515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	425	665	421	0	0	414	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	660	0	336	300	0	339	0	0	702	0	0	398	0	0	383	606	0	319	405	0	0	0	374	0	375	0	0	0	0	0	465	0	376	521	0	0	0	297	909	0	0	320	0	703
g__UMGS268	0	0	0	0	0	0	0	0	0	11111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	395	0	0	0	1275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	0	0	0	0	0	0	0	0	0	0	0
g__UMGS1783	0	0	0	0	0	0	0	0	334	0	344	0	0	0	0	0	0	0	0	0	750	0	0	0	0	0	0	0	0	386	311	0	0	0	697	0	0	0	0	526	2091	375	0	0	0	0	0	506	0	0	0	0	0	0	0	0	0	0	0	769	0	0	0	0	0	0	0	1124	0	0	0	0	0	0	276	0	0	0	335	0	0	0	0	0	342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1590	0	0	0	0	0	0	0	0	263	451	0	0	0	0	0	0	0	672	0	0	0	0	390	0	0	0	0	468
g__UMGS1490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	628	0	318	0	0	0	0	0	677	0	0	0	0	0	0	0	0	0	0	0	286	0	0	1074	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	346	708	0	0	372	0	664	0	0	0	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	339	0	0	0	0	0	855	0	0	382	0	0	0	671	0	0	0	0	264	0	0	0	531	0	0	0	0	347	0	0	318	603	0	0	0	0	776	0	0	0	0	705
g__Coprobacillus	0	461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	391	0	0	0	0	1056	0	0	0	0	0	0	1085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	650	0	0	0	0	0	0	531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2225	0	0	0	0	0	0	0	0	296	0	0	0	0	0	783	843	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	383	0	0	0	0	0	1488	0	0	0	0	0	0	0	0	0	0	0	0	0	302	1467
g__QAMI01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1181	0	0	0	454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384	0	0	0	0	0	0	0	0	0	471	301	0	0	0	495	544	432	0	0	0	0	0	0	0	756	0	0	0	0	0	0	0	0	0	0	0	303	719	0	685	0	0	0	0	0	0	375	0	0	0	0	0	0	0	418	0	0	888	1148	0	0	0	280	0	0	0	0	0	378	0	0	0	0	0	0	0	0	0	0	0	0	0	655	516	0	0	401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	369	0	0	0	0	0	0	0	0	316	395
